text,text_cleaned,length,true_label,true_name,lr_pred,bilstm_pred,phobert_pred,phobert_conf,prob_clean,prob_off,prob_hate
đ nhặt đc mồm với nỗi nhục của bạn này :v,đ nhặt được mồm với nỗi nhục của bạn này vậy,11,1,OFFENSIVE,1,1,2,0.9891,0.006,0.0048,0.9891
Vấn đề ở đây là trong nước cần phải đào tạo và dân mình thất nghiệp đầy ra đó,vấn_đề ở đây là trong nước cần phải đào_tạo và dân mình thất_nghiệp đầy ra đó,16,0,CLEAN,0,0,1,0.7709,0.0839,0.7709,0.1452
ặc ặc hóng tin,ặc ặc hóng tin,4,0,CLEAN,0,0,1,0.9817,0.0154,0.9817,0.0029
Xin mời :))) to mồm đòi làm cách mạng vậy làm đi :))) lật đổ cộng sản đi :))),xin mời to_mồm đòi làm cách_mạng vậy làm đi lật_đổ cộng_sản đi,12,0,CLEAN,0,0,2,0.9819,0.0124,0.0057,0.9819
Nhìn cái mặt nó kìa. Cặn bã 🖕🖕,nhìn cái mặt nó kìa cặn bã,7,2,HATE,2,2,1,0.9486,0.0059,0.9486,0.0456
Minh Nhật chuẩn cmnr. Jack tuổi j so dislike :))) haha. K atm là ca sĩ duy nhất trên thế giới mà k cần hát mà,minh_nhật chuẩn cmnr jack tuổi gì so dislike vui không atm là ca_sĩ duy_nhất trên thế_giới mà không cần hát mà,21,2,HATE,2,2,0,0.9929,0.9929,0.0029,0.0042
Nhạc của Khánh nó vẫn khác. Ông nội này giả khổ thôi. Mấy cái thằng mắt lươn tin sao được.,nhạc của khánh nó vẫn khác ông nội này giả_khổ thôi mấy cái thằng mắt lươn tin sao được,19,0,CLEAN,0,0,2,0.9374,0.0565,0.0061,0.9374
"Loại này nên bắn, đéo cần bịnh hay không.",loại này nên bắn đéo cần bịnh hay không,9,2,HATE,1,2,0,0.957,0.957,0.0375,0.0055
Cô nay ko con tư nao (( đê noi ),cô nay không con tư_nao đê noi,7,0,CLEAN,0,0,2,0.9684,0.0264,0.0051,0.9684
"K đc public đ/c các ông ơi,có duyên sẽ gặp thôi",không được public đ c các ông ơi có duyên sẽ gặp thôi,13,0,CLEAN,0,0,1,0.6769,0.3154,0.6769,0.0077
Làm chết người khác với giết người!,làm chết người khác với giết người,7,0,CLEAN,1,0,1,0.6443,0.3486,0.6443,0.007
Huhu toang,buồn toang,2,1,OFFENSIVE,0,1,0,0.9921,0.9921,0.0055,0.0024
"Ý là bạn thích đc dí lồn vào mặt à? Vậy thì cũng giống mình. Sướng mà, nhờ 😂",ý là bạn thích được dí lồn vào mặt à vậy thì cũng giống mình sướng mà nhờ,18,2,HATE,2,2,1,0.9586,0.0112,0.9586,0.0302
đm biết cái gương đó là tiền ai mua không mà dám cắt =)) đm thằng nào cắt kính,đm biết cái gương đó là tiền ai mua không mà dám cắt đm thằng nào cắt kính,18,2,HATE,2,2,1,0.992,0.0042,0.992,0.0038
Dag sau co ke an com vn nhug lam thue cho trung quoc ban dung dong bao.,đang sau co_ke an_com vn nhug lam_thue cho trung_quoc ban_dung dong bao,12,0,CLEAN,2,0,2,0.5975,0.2304,0.1721,0.5975
Đợi cl thêm câu địt chị m độ said :v,đợi cl thêm câu địt chị mày độ said vậy,10,1,OFFENSIVE,1,1,2,0.8054,0.0077,0.187,0.8054
"Đâu chỉ có HK, Vietnam cũng cần tẩy chay nhỉ, vì có hẳn cả 2 sao ủng hộ đường lưỡi bò",đâu chỉ có hk vietnam cũng cần tẩy_chay nhỉ vì có hẳn cả 2 sao ủng_hộ đường lưỡi bò,19,1,OFFENSIVE,0,1,0,0.9935,0.9935,0.002,0.0045
bị tâm thần vẫn có thể có học vị TS nhé. Cám ơn TS Vũ Tiến Lộc đã mang lại niềm tin cho cộng đồng bệnh nhân tâm thần.,bi_tâm thâ n vâ_n co_thê co_ho c_vi ts nhe ca mày ơn ts vu_tiê n lô c_đa mang la i niê mày tin cho cô ng_đô ng_bê nh nhân_tâm thâ n,31,2,HATE,0,2,0,0.982,0.982,0.0073,0.0108
Mày làm tao bối rối vl admin :)),mày làm tao bối_rối_vãi admin,5,0,CLEAN,2,0,2,0.9811,0.0138,0.0051,0.9811
Không ngờ các bác hàn quốc gian hơn e hàn sẻng .,không ngờ các bác hàn_quốc_gian hơn em hàn sẻng,9,0,CLEAN,0,0,2,0.9888,0.0078,0.0034,0.9888
"có tiền cứ làm,chỉ có bọn không có tiền làm mới ý kiến lọ chai",có tiền cứ làm chỉ có bọn không có tiền làm mới ý_kiến lọ chai,15,2,HATE,2,2,0,0.9937,0.9937,0.0029,0.0034
Phương Thảo đừng có thằng boom ăn bậy bạ nha m,phương_thảo đừng có thằng boom ăn bậy_bạ nha mày,9,0,CLEAN,0,0,2,0.9838,0.0126,0.0036,0.9838
Dừa cái lone lắm nghe 🙃🙃🙃,dừa cái lone lắm nghe,5,1,OFFENSIVE,1,1,0,0.9652,0.9652,0.0311,0.0038
là cò tè há mõm,là cò_tè há mõm,4,0,CLEAN,0,0,1,0.867,0.0984,0.867,0.0346
Gucciii 🙈,guccii,1,0,CLEAN,0,0,1,0.5358,0.414,0.5358,0.0502
Nguyễn Nhật chuẩn cmnr . nhạc ko nhai nổi. đên bon fan cũng đéo thể yêu thương nổi luôn,nguyễn_nhật_chuẩn cmnr_nhạc không nhai nổi đên bon_fan cũng đéo_thể yêu_thương nổi luôn,12,2,HATE,1,2,1,0.6334,0.3565,0.6334,0.01
"Khổ, hồi bé không biết gì cứ đứng trước mặt người lớn tò te cái mồm \"" gửi cho em bao cao su và thêm mấy bao thuốc lá \"".",khổ hồi bé không biết gì cứ đứng trước mặt người_lớn tò_te cái mồm gửi cho em bao cao_su và thêm mấy bao thuốc_lá,24,0,CLEAN,2,0,1,0.9739,0.0223,0.9739,0.0038
Tối qua xem đoạn này mà đéo dám cười,tối_qua xem đoạn này mà đéo dám cười,8,1,OFFENSIVE,0,1,0,0.9846,0.9846,0.0134,0.0019
ngồn bồn tắm húp mì tôm thái. :)),ngồn bồn tắm húp mì tôm_thái,6,0,CLEAN,0,0,1,0.862,0.1334,0.862,0.0047
Gặp lol xỉu 3 ngày,gặp lol xỉu 3 ngày,5,0,CLEAN,0,0,1,0.9916,0.0048,0.9916,0.0036
"Với tài năng của thủ tướng cộng với trí tuệ của ông Kiên, minh tin rằng năm sau kinh tế VN sẽ hóa rồng lộn xuống thiên đường XHCN",với tài_năng của thủ_tướng cộng với trí_tuệ của ông kiên_minh tin rằng năm sau kinh_tế vn sẽ hóa rồng_lộn xuống thiên_đường xhcn,22,2,HATE,2,2,0,0.9165,0.9165,0.0067,0.0768
"chúng nó quên nhiều thứ, nhưng ăn cướp là việc chúng nó không bao giờ quên",chúng_nó quên nhiều thứ nhưng ăn_cướp là việc chúng_nó không bao_giờ quên,12,2,HATE,2,2,0,0.994,0.994,0.0028,0.0032
Cố gắng làm cán bộ.giết người ko sao nhé,cố_gắng làm cán_bộ giết người không sao nhé,8,2,HATE,2,2,1,0.8836,0.0166,0.8836,0.0998
Nghiệp Quật,nghiệp quật,2,1,OFFENSIVE,1,1,0,0.8251,0.8251,0.1668,0.0081
Trường Giang ụa . Bả biết bả nhiễm s bả đ chịu khai báo cách ly đi . Chị bả nhiễm nguy cơ lay cho bả là rất cao . Hành khánh trên chuyến bay đó cũg bị nhiễm theo . Lớn r chứ phải con nít con noi,trường giang_ụa bả biết bả nhiễm sao bả đ chịu khai_báo cách_ly đi chị bả nhiễm nguy_cơ lay cho bả là rất cao_hành_khánh trên chuyến bay đó cũg bị nhiễm theo lớn rồi chứ phải con_nít con noi,38,2,HATE,2,2,0,0.9947,0.9947,0.0014,0.0039
Troi oi ba nay ..giau wua thi noi lam gi...thoi buoi gio .giau wua thi ke di ai dau an het cua cua no..ma dua len mang phe phan..mot thoi len voi xuong cho,troi oi ba nay giau wua thi noi_lam gi_thoi buoi giờ giau wua thi ke di_ai dau an_het cua cua no ma dua len mang phe phan_mot_thoi len voi xuong cho,31,0,CLEAN,0,0,2,0.9888,0.0071,0.004,0.9888
Đồn ý kiến vs bác thớt.Thằng đó tống tiền đích cmn thực r ấy chứ.Cho vào tù nhanh hộ cái :)),đồn ý_kiến vs bác thớt thằng đó tống_tiền đích_cmn thực rồi ấy chứ cho vào tù nhanh hộ cái,19,2,HATE,2,2,1,0.8775,0.033,0.8775,0.0895
Phương Thảo nom có như thằng trẻ trâu ở quê không,phương thảo_nom có như thằng trẻ trâu ở quê không,10,2,HATE,1,2,0,0.6244,0.6244,0.0111,0.3645
Trường t không được mặc áo dài cm ạ:))),trường tao không được mặc áo_dài cm ạ,8,0,CLEAN,0,0,1,0.9588,0.0361,0.9588,0.0051
H mới bík.  Đuờq quyền là bà nỳ sáng chế,giờ mới bík đuờq quyền là bà nỳ sáng_chế,9,0,CLEAN,0,0,2,0.9703,0.0238,0.0059,0.9703
không mặt sịp à thầy :DD,không mặt sịp à thầy dd,6,0,CLEAN,2,0,2,0.9872,0.0082,0.0046,0.9872
"Chưa thử loz xách tay bao h,có thì ới 😂",chưa thử loz xách tay bao_giờ có thì ới,9,1,OFFENSIVE,1,1,0,0.9956,0.9956,0.0024,0.002
Moi tới lỗ mũi mà không hung dữ sao được,moi tới lỗ mũi mà không hung_dữ sao được,9,1,OFFENSIVE,0,1,0,0.9396,0.9396,0.0526,0.0078
di lam tu thien ma chui vay thi cong duc dau con nua,di_lam tu_thien ma chui vay thi cong duc dau con nua,11,0,CLEAN,1,0,1,0.9911,0.004,0.9911,0.005
Đánh nó đi thầy,đánh nó đi thầy,4,0,CLEAN,0,0,2,0.5169,0.4432,0.0399,0.5169
Khánh Vy tạm gọi là có học nên chính tả không viết sai được như bạn ạ 😞 gà với dê mà cho vào gia súc thì chắc phải học bạn 1 khoá,khánh vy tạm gọi_là có_học nên chính_tả không viết sai được như bạn ạ gà với dê mà cho vào gia_súc thì chắc phải học bạn 1 khóa,28,0,CLEAN,0,0,2,0.5895,0.2694,0.1411,0.5895
Trân Dân.mày vê VN tao sē Công Đâu Mày....Nhơ lơi tao nói...Thương bé lăm,trân dân mày vê vn tao s công_đâu mày nhơ lơi_tao nói thương_bé lăm,14,2,HATE,2,2,0,0.992,0.992,0.0022,0.0058
Ông này có lúc nào tỉnh đâu,ông này có lúc_nào tỉnh đâu,6,0,CLEAN,2,0,2,0.792,0.2006,0.0074,0.792
Làm tí game gủng cho đỡ puồn,làm tí game gủng cho đỡ puồn,7,0,CLEAN,0,0,1,0.9813,0.0149,0.9813,0.0038
Anh Trung bóng rổ,anh trung_bóng rổ,3,0,CLEAN,2,0,2,0.9477,0.0394,0.0129,0.9477
Nó làm cái gì đấy chú.ỉa bậy à,nó làm cái gì đấy chú ỉa bậy à,9,1,OFFENSIVE,2,1,2,0.4703,0.4662,0.0634,0.4703
Bao nhiêu tiền đem cho con đi định cư bên mẽo cả rồi,bao_nhiêu tiền đem cho con đi định_cư bên mẽo cả rồi,11,1,OFFENSIVE,0,1,0,0.8873,0.8873,0.0914,0.0213
Ns ra làm gì để rồi lại bị vùi dập,nói ra làm gì để rồi lại bị vùi_dập,9,0,CLEAN,0,0,1,0.9328,0.0627,0.9328,0.0045
Vn ma,vn ma,2,0,CLEAN,0,0,2,0.5828,0.389,0.0283,0.5828
Sự lươn lẹo là vậy,sự lươn_lẹo là vậy,4,0,CLEAN,0,0,1,0.9679,0.0267,0.9679,0.0054
Miện giống lôm trâu,miện giống lôm trâu,4,1,OFFENSIVE,1,1,0,0.991,0.991,0.0046,0.0044
muốn ckầm kảm,muốn ckầm kảm,3,0,CLEAN,0,0,1,0.9879,0.0061,0.9879,0.006
giong ca lozz trong lang fo,giong ca lozz trong lang_fo,5,1,OFFENSIVE,0,1,2,0.9891,0.0059,0.0049,0.9891
"Việt Nam phải khéo,  CS Việt Nam không đến nỗi ác độc như TQ đâu.  Về VN đi rồi biết,  thiệt đó.",việt_nam phải khéo có việt_nam không đến_nỗi ác_độc như tq đâu về vn đi rồi biết thiệt đó,18,0,CLEAN,0,0,2,0.9255,0.0684,0.0061,0.9255
Đánh chết mẹ thằng này đi,đánh chết mẹ thằng này đi,6,1,OFFENSIVE,2,1,2,0.9829,0.01,0.0072,0.9829
Bú l ngọc Trinh sẽ tinh,bú l ngọc_trinh sẽ tinh,5,2,HATE,2,2,1,0.99,0.0026,0.99,0.0073
Chị ba nói chuyện hây wa chị ba ơi,chị ba nói_chuyện hây quá chị ba ơi,8,0,CLEAN,0,0,2,0.9856,0.0109,0.0035,0.9856
Mỗi lần lên sóng là đeo vàng làm như giàu lắm hay sao mà khoe của thấy ghê.còn cái mặt mình nhìn chung ko có 1 chỗ nào thiện cảm hết.nhìn mặt là biết cái thứ đàn bà độc mồm độc miệng.hung dữ.nói tục chửi thề v...v tưởng z là hay lắm,mỗi lần lên sóng là đeo vàng làm như giàu lắm hay sao mà khoe của thấy ghê còn cái mặt mình nhìn_chung không có 1 chỗ nào thiện_cảm hết nhìn mặt là biết cái thứ đàn_bà độc_mồm độc_miệng hung_dữ nói_tục chửi thề vậy vậy tưởng vậy là hay lắm,50,2,HATE,2,2,1,0.9637,0.0045,0.9637,0.0318
1 cái cớ để rút ruột ăn bẩn thui,1 cái cớ để rút_ruột ăn_bẩn thôi,7,0,CLEAN,1,0,1,0.9067,0.0786,0.9067,0.0147
Thấy ăn hại thế thì đừng làm quan,thấy ăn_hại thế thì đừng làm quan,7,0,CLEAN,0,0,1,0.9137,0.0471,0.9137,0.0391
O ko thây so đsng chông dich ma con tam trang đang .,o không thây so đsng chông dich ma con tam_trang đang,11,0,CLEAN,0,0,2,0.9878,0.0089,0.0033,0.9878
@Chuyên gia dạy chó chuan men kkkk,chuyên_gia dạy chó chuan men không,6,1,OFFENSIVE,2,1,2,0.5336,0.2273,0.2391,0.5336
thánh vô đjch chém gió,thánh vô đjch_chém gió,4,0,CLEAN,1,0,2,0.5298,0.455,0.0152,0.5298
Cmt dau,comment dau,2,0,CLEAN,0,0,1,0.9418,0.0524,0.9418,0.0058
Mẹ làm cx nói k làm cx nói:)) mai đại hội r đấy sủa đi:)),mẹ làm cũng nói không làm cũng nói mai đại_hội rồi đấy sủa đi,14,1,OFFENSIVE,2,1,2,0.9856,0.005,0.0095,0.9856
Pé Chóa 😝😄😁,pé chóa,2,0,CLEAN,1,0,2,0.9464,0.0425,0.0111,0.9464
Trần Diên Dưỡng cái ghế vl đấy,trần diên_dưỡng cái ghế vãi đấy,6,1,OFFENSIVE,0,1,0,0.5913,0.5913,0.3997,0.009
Con lam doan ko chi,con lam_doan không chi,4,0,CLEAN,0,0,2,0.986,0.0104,0.0036,0.986
Võ Công Hoàng cái lon má,võ_công_hoàng cái lon má,4,1,OFFENSIVE,1,1,2,0.9759,0.0052,0.0188,0.9759
Bố đéo rảnh tiếp chuyện vs acc clone,bố đéo rảnh tiếp_chuyện vs acc clone,7,1,OFFENSIVE,1,1,2,0.9889,0.0044,0.0067,0.9889
Áo ác vậy abe :))),áo ác vậy abe,4,0,CLEAN,0,0,2,0.9349,0.047,0.0181,0.9349
Nguyễn Công phục cái máu lol,nguyễn_công_phục cái máu lol,4,1,OFFENSIVE,2,1,2,0.9728,0.0139,0.0133,0.9728
Chắc cùng cha khác ông nội vs nhung rùi !!,chắc cùng cha khác ông nội_vs nhung rồi,8,0,CLEAN,0,0,2,0.867,0.1093,0.0238,0.867
Deo hieu luon :))),deo hieu luon,3,1,OFFENSIVE,1,1,0,0.9319,0.9319,0.0636,0.0045
Căng đétt :)))),căng đétt,2,0,CLEAN,0,0,1,0.9921,0.0039,0.9921,0.004
đcm cười 33 giây,đcm cười 33 giây,4,0,CLEAN,2,0,1,0.9881,0.0088,0.9881,0.0031
Oke Hasagi chết mọe đi 💀,oke hasagi chết mọe đi,5,1,OFFENSIVE,1,1,0,0.9958,0.9958,0.0018,0.0023
"Cuốn dell nhặt đc mồm, toàn danh hài đất Việt :))",cuốn dell nhặt được mồm toàn_danh hài đất việt,9,1,OFFENSIVE,0,1,0,0.9957,0.9957,0.0024,0.0019
Lên báo thì giật tít vậy chứ ngoài đời ông ko phải dậy khôn bọn CA đâu. Nó chẳng chờ cho giang hồ chém nhau xong có ng báo nó mới tới ý. Ong tưởng nó vào can thiệp chắc.,lên báo thì giật tít vậy chứ ngoài đời ông không phải dậy khôn_bọn ca đâu nó chẳng chờ cho giang_hồ chém nhau xong có ng báo nó mới tới ý_ong tưởng nó vào can_thiệp chắc,36,2,HATE,2,2,0,0.6357,0.6357,0.0296,0.3347
Tụi t đéo nịnh tụi t thương cô vì tánh cô chân thật. M biết cái cc gì m nói,tụi tao đéo nịnh tụi tao thương cô vì tánh cô chân_thật mày biết cái cc gì mày nói,19,2,HATE,2,2,0,0.5385,0.5385,0.3603,0.1011
"mn làm sao thế nhỉ, chửi vậy tội thân con gái nta. Tại xem não có nảy số được để mà hiểu đâu nên thấy hay làm sao được 🙂",mọi người làm_sao thế_nhỉ chửi vậy tội_thân con gái nta tại xem não có nảy_số được để mà hiểu đâu nên thấy hay làm_sao được,25,0,CLEAN,0,0,2,0.9064,0.0772,0.0163,0.9064
Page mùi kinh :v,page mùi kinh vậy,4,0,CLEAN,0,0,1,0.9865,0.0095,0.9865,0.0039
"Từ khi Bác Thanh ra đi, bv ung thư Đà Nẵng đã thu tiền gởi xe và tiền điều trị. Kinh doanh chặt chém , nói thách... Chừng vài năm nữa thôi chắc về ĐN cũng có tâm trạng lo sợ như khi đi HN, SG...!!!",từ khi bác thanh ra đi bv ung_thư đà_nẵng đã thu tiền gởi xe và tiền điều_trị kinh_doanh chặt chém nói thách_chừng vài năm nữa thôi chắc về đn cũng có tâm_trạng lo_sợ như khi đi hn sg,38,0,CLEAN,2,0,2,0.516,0.4653,0.0187,0.516
Dân chống nhưng quan chức không chống,dân chống nhưng quan_chức không chống,6,2,HATE,2,2,0,0.9373,0.9373,0.0126,0.0501
Xao lon,xao lon,2,1,OFFENSIVE,2,1,2,0.9885,0.005,0.0066,0.9885
Súc vật từ nhan sắc đến nhân cách súc phạm loài người quá đy,súc_vật từ nhan_sắc đến nhân_cách súc_phạm loài_người quá đy,9,2,HATE,2,2,1,0.9879,0.0026,0.9879,0.0095
chả lên vl anh ưi,chả lên vãi anh ưi,5,0,CLEAN,0,0,1,0.5326,0.46,0.5326,0.0075
Mịa mất tiền mua mạng hôm qua thì lag vl hôm nay mượt đc 1 chút thì đọc đc tin này chắc tháng sau t cắt mẹ nó mạng đi,mịa mất tiền mua mạng hôm_qua thì lag_vãi hôm_nay mượt được 1 chút thì đọc được tin này chắc tháng sau tao cắt mẹ nó mạng đi,27,1,OFFENSIVE,1,1,0,0.9489,0.9489,0.026,0.0251
Duẩn Ngọc ckat 🤣,duẩn ngọc ckat,3,0,CLEAN,0,0,2,0.5554,0.0271,0.4176,0.5554
Ma Quốc Luân con sâu làm giầu nồi canh,ma_quốc luân con sâu làm giầu nồi canh,8,0,CLEAN,2,0,2,0.9724,0.0233,0.0044,0.9724
"Ăn đc của doanh nghiệp mà dễ á :v sếp nào mà chả là người gỗ mũi dài =]] quy trình chỉ nằm trên biển hiệu :v vi phạm thì ko xử lý ! Làm thuê , quyền hạn ít thì phải chịu !",ăn được của doanh_nghiệp mà dễ á vậy sếp nào mà chả là người gỗ mũi dài quy_trình chỉ nằm trên biển_hiệu vậy vi_phạm thì không xử_lý làm_thuê quyền_hạn ít thì phải chịu,33,0,CLEAN,0,0,2,0.9344,0.0222,0.0434,0.9344
Không có nên chửi người ta là bắt ky! Hồn láo toét miệng lưỡi quá! Khẩu nghiệp quả báo sớm lắm,không có nên chửi người ta là bắt ky_hồn láo_toét miệng lưỡi quá khẩu_nghiệp quả báo sớm lắm,18,2,HATE,2,2,1,0.9834,0.0111,0.9834,0.0054
Tộc Trưởng Buồi To Như Lõi Giấy Vệ Sinh nghỉ lễ 2/9 vui vẻ,tộc trưởng buồi to như lõi giấy vệ_sinh nghỉ lễ 2 9 vui_vẻ,13,0,CLEAN,0,0,2,0.9891,0.0068,0.0041,0.9891
Nhìn xấu vãi nhìn cái mặt vẫn còn dẫn og đi phẫu thuật rồi gì còn xấu còn như đàn og,nhìn xấu_vãi nhìn cái mặt vẫn còn dẫn og đi phẫu_thuật rồi gì còn xấu còn như đàn og,19,2,HATE,1,2,1,0.8474,0.1295,0.8474,0.0231
Đéo BTW gì về cô nói cô chẵn  ??,đéo btw gì về cô nói cô chẵn,8,0,CLEAN,1,0,1,0.9922,0.0035,0.9922,0.0042
Đrr á🤣🤣,đrr á,2,0,CLEAN,0,0,1,0.9919,0.0034,0.9919,0.0047
Lợi Nguyễn lâu thì lâu tại nó chém gió nói 10 năm cho ng ta chửi xl,lợi nguyễn_lâu thì lâu tại nó chém_gió nói 10 năm cho ng ta chửi xl,15,1,OFFENSIVE,2,1,2,0.9876,0.0071,0.0053,0.9876
Thêm Bùi. Phương Gemi. Việt nam sài cái này lâu lắc lâu lơ rồi . Giờ bên Hàn nó ms sài kìa. @@,thêm bùi_phương gemi việt_nam sài cái này lâu_lắc lâu_lơ rồi giờ bên hàn nó mới sài kìa,17,0,CLEAN,0,0,2,0.8874,0.0861,0.0265,0.8874
chỉ để kiếm chút tiền bằng cách vá xe thay lốp ...người ta sẵn sàng giết người !,chỉ để kiếm chút tiền bằng cách vá xe thay lốp người ta sẵn_sàng giết người,16,0,CLEAN,0,0,1,0.7384,0.2526,0.7384,0.009
Chứ dân thường có gì để ng khác đút lót ????,chứ dân_thường có gì để ng khác đút_lót,8,0,CLEAN,0,0,2,0.5804,0.1846,0.235,0.5804
Đức Tiến anh t phản dame :)),đức tiến anh tao phản_dame,5,0,CLEAN,0,0,2,0.8173,0.1671,0.0156,0.8173
Chị này có chim mà,chị này có chim mà,5,0,CLEAN,2,0,2,0.5661,0.4215,0.0124,0.5661
Ông này chắc là bọn Tân thiên địa nằm vùng bên mình rồi....,ông này chắc là bọn tân_thiên_địa nằm vùng bên mình rồi,11,2,HATE,2,2,0,0.8579,0.8579,0.006,0.136
Dung Dương phải nghe a tiệp nói ing lích cơ mới buồn cười 🤣,dung_dương phải nghe anh tiệp nói ing lích_cơ mới buồn_cười,10,0,CLEAN,0,0,1,0.4181,0.2822,0.4181,0.2997
Mấy bóng khung,mấy bóng khung,3,2,HATE,2,2,0,0.9837,0.9837,0.0034,0.0129
BÀ THÁI ANH VĂN RẤT GIẢN DỊ VÀ GẦN GŨI VỚI DÂN _ NHƯNG RẤT KIÊN TRUNG _KIÊN CƯỜNG TRƯỚC KẺ THÙ _ BÀ LÀ TẤM GƯƠNG SÁNG CHO RẤT NHIỀU ĐỨA HÈN VỚI GIẶC ÁC VỚI DÂN THAM HƠN SÚC VẬT SOI VÀO ĐỂ THAY TÂM ĐỔI TÍNH,bà thái anh văn rất giản_dị và gần_gũi với dân nhưng rất kiên_trung kiên_cường trước kẻ_thù bà là tấm gương sáng cho rất nhiều đứa hèn với giặc ác với dân tham hơn súc_vật soi vào để thay_tâm đổi tính,40,2,HATE,2,2,0,0.6206,0.6206,0.0646,0.3147
"Tran Manh T vẫn ko nghĩ có thể lây cho hơn chục ng khi chỉ ngồi cùng chuyến bay như vậy đc, vì muốn lây lan cũng cần p đủ nồng độ virus và tg tx nhất định",tran_manh tao vâ n không nghi_co thê_lây cho hơn chu_c ng khi chi ngô i cu ng chuyê n bay như vâ_y được vi_muô n lây_lan cu ng câ n p đu_nô ng_đô virus va tg tx nhâ tao đi nh,41,0,CLEAN,0,0,2,0.7651,0.2162,0.0187,0.7651
K thể chấp nhận đc....,không_thể chấp_nhận được,3,0,CLEAN,0,0,1,0.9693,0.0257,0.9693,0.005
Ghẹo nó chi để nó chửi trời,ghẹo nó chi để nó chửi trời,7,1,OFFENSIVE,0,1,0,0.9948,0.9948,0.0026,0.0026
"Chúng tôi: đại đa số dân đen nước Việt, rất cảm ơn thịnh tình và sự nhiệt huyết của quí ngài dành cho môi trường nơi chúng tôi sinh sống. Chúng tôi lấy làm tiếc về sự việc đã xảy ra, mà ko biết làm sao để thay đổi, mặc dù 90tr dân nước Việt thông minh,",chúng_tôi đại_đa_số dân đen nước việt rất cảm_ơn thịnh_tình và sự nhiệt_huyết của quí ngài dành cho môi_trường nơi chúng_tôi sinh_sống chúng_tôi lấy_làm tiếc về sự_việc đã xảy ra mà không biết làm_sao để thay_đổi mặc_dù 90 tr dân nước việt thông_minh,42,2,HATE,0,2,0,0.9565,0.9565,0.004,0.0394
Phạm Văn Lộc phát biểu hay nhưng mà là “yên nghỉ” nha dm😞,phạm_văn_lộc phát_biểu hay nhưng_mà là yên_nghỉ nha dm,8,1,OFFENSIVE,1,1,0,0.882,0.882,0.0882,0.0298
Nản ba gà thật sự,nản ba gà thật_sự,4,0,CLEAN,2,0,2,0.9698,0.0254,0.0048,0.9698
Chưa cạo râu kìa con bóng Lông xiên,chưa cạo râu_kìa con bóng lông xiên,7,2,HATE,0,2,0,0.9853,0.9853,0.0042,0.0104
Do thiếu lozz ngọc trinh nên hôm qua tiệp hơi nông nỗi,do thiếu lozz ngọc_trinh nên hôm_qua tiệp_hơi nông_nỗi,8,2,HATE,2,2,1,0.9791,0.0123,0.9791,0.0086
Dạo này không thấy bọn dlv vào chửi phản động nữa nhỉ. Hay tiền lương thấp quá không đủ nên chuồn rồi.,da o na_y không thâ y_bo n dlv va_o chư i pha n_đô ng nư anh nhi hay tiê n lương thâ p qua không đu nên chuô n rô i,31,2,HATE,2,2,0,0.9414,0.9414,0.0138,0.0448
Coi muốn cười muốn ỉa luôn z trời đmmmm,coi muốn cười muốn ỉa luôn vậy trời đm,9,0,CLEAN,0,0,1,0.9857,0.0112,0.9857,0.003
@To Nhu Nguyen giả đầu m t sài r nha,to nhu_nguyen giả đầu mày tao sài rồi nha,9,2,HATE,2,2,0,0.9944,0.9944,0.002,0.0036
Mẹc si sa đéc :)),mẹc si_sa đéc,3,0,CLEAN,0,0,2,0.9589,0.0224,0.0187,0.9589
Xong quả dịch này đề nghị nhà nước cất bé đó đi 1 thời gian nhé,xong quả dịch này đề_nghị nhà_nước cất_bé đó đi 1 thời_gian nhé,12,0,CLEAN,0,0,2,0.7388,0.2417,0.0196,0.7388
Thôi bớt ngựa ông... đừng đi tùm lum để khéo mắc bệnh rồi cách li... là dân việt nam mừng lắm rồi,thôi bớt ngựa ông đừng đi tùm_lum để khéo mắc bệnh rồi cách li là dân việt_nam mừng lắm rồi,20,2,HATE,0,2,0,0.9935,0.9935,0.0014,0.0051
Thoi bot xam lom di nhin cach an mac beo qua dzo,thoi bot xam lom di_nhin cach an_mac beo qua dzo,10,1,OFFENSIVE,2,1,2,0.9908,0.0046,0.0046,0.9908
Mắc ói,mắc ói,2,1,OFFENSIVE,1,1,0,0.994,0.994,0.0041,0.0018
Vâng JAV,vâng jav,2,0,CLEAN,0,0,1,0.9874,0.0078,0.9874,0.0047
thối quá rồi,thối quá rồi,3,0,CLEAN,0,0,1,0.9877,0.0071,0.9877,0.0052
Nk,nk,1,0,CLEAN,0,0,1,0.8453,0.1498,0.8453,0.0049
Chó vàng đéo cắn để rồi thành cầu 2 chiều à :v đm cái gì đúng cái gì sai phải biết chớ .,chó vàng đéo cắn để rồi thành cầu 2 chiều à vậy đm cái gì đúng cái gì sai phải_biết chớ,21,2,HATE,1,2,1,0.9873,0.0023,0.9873,0.0104
"Sao tụi bây toàn chửi nhau mà ko thấy làm gì hết,cao lông nó chưa hay nói cho vui",sao tụi bây_toàn chửi nhau mà không thấy làm gì hết cao_lông nó chưa hay nói cho vui,18,1,OFFENSIVE,2,1,0,0.8588,0.8588,0.0186,0.1227
Ong nay ma biet j troi,ong nay ma_biet gì troi,5,0,CLEAN,0,0,2,0.7647,0.2,0.0353,0.7647
