text,text_cleaned,length,true_label,true_name,lr_pred,bilstm_pred,phobert_pred,phobert_conf,prob_clean,prob_off,prob_hate
"Không liên qua nhưng 2 ông trẻ làm giám đốc sở bố làm bí thư, ông bí thư trẻ nhất nc bố làm ủy viên bộ chính trị, trưởng ban kiểm tra tw. Và con mr x cũng làm bí thư tỉnh kiên giang rồi. Đắng cho cái gọi là công bằng, dân chủ",không liên_qua nhưng 2 ông trẻ làm giám_đốc sở bố làm bí_thư ông bí_thư trẻ nhất nc bố làm ủy_viên bộ chính_trị trưởng ban kiểm_tra tw và con mr x cũng làm bí_thư tỉnh kiên_giang rồi đắng cho cái gọi_là công_bằng dân_chủ,42,0,CLEAN,2,2,0,0.9813,0.9813,0.0049,0.0138
Moá.,moá,1,1,OFFENSIVE,2,0,1,0.8607,0.0892,0.8607,0.0501
Tụi Hàn giàu giả tạo không bền vững như triều tiên,tụi hàn giàu giả_tạo không bền_vững như triều_tiên,8,2,HATE,0,2,2,0.9899,0.0064,0.0036,0.9899
Thời thế đảo điên,thời thế đảo điên,4,0,CLEAN,2,1,0,0.6829,0.6829,0.0573,0.2599
Ông cũng k giúp mẹ cha đi. Rảnh rỗi ngồi online FB nói này nói nọ quá ha,ông cũng không giúp mẹ cha đi rảnh_rỗi ngồi online fb nói này nói nọ quá ha,17,0,CLEAN,2,2,0,0.995,0.995,0.0025,0.0025
Tam sanh cái cỏi ta bà,tam_sanh cái cỏi ta bà,5,0,CLEAN,2,0,0,0.9891,0.9891,0.0043,0.0065
Hà Hùng Vĩ hơn người vn mình nhiều nước nó phát triển nưac,hà hùng_vĩ hơn người vn mình nhiều nước nó phát_triển nưac,11,0,CLEAN,1,0,0,0.99,0.99,0.0035,0.0066
kay vờ lờ.,kay_vờ lờ,2,0,CLEAN,1,1,0,0.5485,0.5485,0.4438,0.0077
Co tien tri Tran Dan cung do buon,co tien_tri tran dan cung do buon,7,0,CLEAN,2,0,0,0.9246,0.9246,0.0206,0.0548
Nguyễn Tài đi Đà Nẵng nào🤣🤣,nguyễn_tài đi đà_nẵng nào,4,0,CLEAN,2,0,0,0.9966,0.9966,0.0015,0.0019
Sống chiến đấu,sống chiến_đấu,2,0,CLEAN,1,0,0,0.9962,0.9962,0.0019,0.0019
Nước ta đáng sống vãi :),nước ta đáng sống vãi,5,0,CLEAN,1,1,0,0.9927,0.9927,0.0045,0.0028
nói làm lồn gì để rồi bị chửi =)),nói làm lồn gì để rồi bị chửi,8,1,OFFENSIVE,2,1,1,0.9918,0.0032,0.9918,0.005
Hàng họ giề,hàng họ giề,3,0,CLEAN,1,1,0,0.9492,0.9492,0.0475,0.0033
Xuyến Nguyễn no no,xuyến nguyễn_no no,3,0,CLEAN,2,0,0,0.9855,0.9855,0.0097,0.0048
Liễu Fiêu Fiêu lấy đâu ra thông tin ý thức hơn z,liễu fiêu fiêu lấy đâu ra thông_tin ý_thức hơn vậy,10,0,CLEAN,1,1,0,0.9738,0.9738,0.0192,0.007
Hoàng Vũ có tiền thì thằng đéo nào cũng đẹp🙂,hoàng_vũ có tiền thì thằng đéo nào cũng đẹp,9,1,OFFENSIVE,0,1,1,0.6807,0.311,0.6807,0.0083
"Phạm Minh Pháp sai rồi bạn ơi, Nhung em ấy chỉ nằm cái nào vát cmn vàng hay đá quý thoyyyy :)))))",phạm minh_pháp sai rồi bạn ơi nhung em ấy chỉ nằm cái nào vát cmn vàng hay đá quý_thoyy,19,0,CLEAN,2,1,0,0.971,0.971,0.0244,0.0046
". Tìm hiểu dùm mình nhen bạn, ko phải cứ tây ăn cứt thì ta cũng ăn cứt nhen !",tìm_hiểu dùm mình nhen_bạn không phải cứ tây ăn_cứt thì ta cũng ăn_cứt nhen,14,2,HATE,0,0,2,0.8258,0.1457,0.0285,0.8258
Lộn cái là,lộn cái là,3,0,CLEAN,1,0,0,0.9888,0.9888,0.0092,0.002
Thấy gái là con mắt sáng lên :)),thấy gái là con mắt sáng lên,7,0,CLEAN,1,0,0,0.9961,0.9961,0.0019,0.002
Tận lực tận tâm với nghề,tận_lực tận_tâm với nghề,4,0,CLEAN,1,0,0,0.9964,0.9964,0.0018,0.0018
youtube dung túng những lip tục tiểu sao vẩn được đăng không hiểu luôn khóa tài khoản lại là nó bớt xàm liền chứ gì chửi bậy bạ cho trẻ nhỏ nó bắt  trước,youtube dung_túng những lip_tục tiểu_sao vẩn được đăng không hiểu luôn khóa_tài_khoản lại là nó bớt xàm liền chứ gì chửi bậy_bạ cho trẻ nhỏ nó bắt trước,28,0,CLEAN,1,2,0,0.8551,0.8551,0.0459,0.099
"Sao lại không ? Không gian khép kín, lúc nào cũng mở điều hoà, vị trí ngồi thay đổi liên tục, với lại mấy người bị lây nhiễm hầu như trên 50 nên đề kháng đã suy giảm nếu đổi lại trẻ tuổi hơn chắc đã không nhiều như vậy( bằng chứng là cả phi hành đoàn đ",sao lại không không_gian khép_kín lúc_nào cũng mở điều hòa vị_trí ngồi thay_đổi liên_tục với_lại mấy người bị lây_nhiễm hầu_như trên 50 nên đề_kháng đã suy_giảm nếu đổi lại trẻ tuổi hơn chắc đã không nhiều như_vậy bằng_chứng là cả phi_hành đoàn đ,43,0,CLEAN,2,2,0,0.9942,0.9942,0.0015,0.0043
Thích qua à. Ước j trinh 3 tiếng,thích qua à_ước gì trinh 3 tiếng,7,0,CLEAN,1,0,0,0.9967,0.9967,0.0014,0.0019
"Ô nhiễm là do ko rửa đường nhé, có khi nào ô nhiễm môi trường do dân thủ đô đi ngủ không rửa chân không các bác nhỉ",ô_nhiễm là do không rửa đường nhé có_khi nào ô_nhiễm môi_trường do dân thủ_đô đi ngủ không rửa chân không các bác nhỉ,23,2,HATE,0,0,2,0.6461,0.3008,0.0531,0.6461
quả dày cá sấu made in cao bằng :v,quả dày cá_sấu made in cao bằng vậy,8,0,CLEAN,1,0,0,0.9964,0.9964,0.0018,0.0018
Làm con người kh thích thích làm con cặt,làm con_người không thích thích làm con cặt,8,1,OFFENSIVE,0,1,1,0.9747,0.0078,0.9747,0.0176
Haha lạy mấy mẹ,vui lạy mấy mẹ,4,0,CLEAN,1,1,0,0.9963,0.9963,0.0015,0.0022
Cái mỏ lồn,cái mỏ lồn,3,1,OFFENSIVE,2,1,1,0.9721,0.0023,0.9721,0.0256
tin là bọn nó rút liền,tin là bọn nó rút liền,6,0,CLEAN,1,2,0,0.9952,0.9952,0.0019,0.0029
Quân Mông-Nguyên hồi xưa hùng mạnh cỡ nào còn dẹp nổi mà :)) trận này thắng chắc,quân mông nguyên_hồi xưa hùng_mạnh cỡ nào còn dẹp nổi mà trận này thắng chắc,15,0,CLEAN,2,2,0,0.9206,0.9206,0.0075,0.0719
@Phương vo nói cl gì z mẹ. Nói mà để ng ta từ chối hiểu hay gì á,phương_vo nói cl gì vậy mẹ nói mà để ng ta từ_chối hiểu hay gì á,16,2,HATE,1,1,2,0.9884,0.0064,0.0053,0.9884
Phạm Văn Đồng ngta có chữa cho đâu! Với lại khi về việt nam chị vẫn tuân thủ đúng quy trình cách ly mà! Có phải như con kia đâu,phạm văn_đồng ngta có chữa cho đâu với_lại khi về việt_nam chị vẫn tuân_thủ đúng quy_trình cách_ly mà có phải như con kia đâu,24,0,CLEAN,2,0,0,0.9819,0.9819,0.0024,0.0157
Tính lấy máy ra nói đạo lý mà chưa kịp nói đã toang 😞,tính lấy máy ra nói đạo_lý mà chưa kịp nói đã toang,12,0,CLEAN,1,1,0,0.6978,0.6978,0.2969,0.0053
ad muốn rửa bát bẩn,admin muốn rửa bát bẩn,5,0,CLEAN,2,0,0,0.994,0.994,0.0022,0.0038
ở nhà tránh con di chùng :v,ở nhà tránh con di_chùng vậy,6,0,CLEAN,1,0,0,0.9952,0.9952,0.0019,0.0029
tôi càng thấy trung cộng càng tự khiến mình nhục nhã hơn nên meh,tôi càng thấy trung_cộng càng tự khiến mình nhục_nhã hơn nên meh,12,2,HATE,0,1,2,0.986,0.01,0.004,0.986
"Cái  nầy  thì  không  phải  chửi  cộng  đồng  mạng, mà ai chọc  nó  ,nó  chửi  .",cái nầy thì không phải chửi cộng_đồng mạng mà ai chọc nó nó chửi,14,0,CLEAN,2,1,0,0.9925,0.9925,0.0049,0.0026
"Do lớn rồi gánh nặng nỗi lo về cơm áo gạo tiền lo cho gia đình con cái nên mới thấy tết nhạt ,chán thôi",do lớn rồi gánh nặng nỗi lo về cơm_áo gạo tiền lo cho gia_đình con_cái nên mới thấy tết nhạt_chán thôi,21,0,CLEAN,2,0,0,0.9947,0.9947,0.0029,0.0024
"Vết thương lòng, nếu day đi day lại sẽ không thể lành =)))))",vết_thương_lòng nếu day đi day lại sẽ không_thể lành,9,0,CLEAN,2,0,0,0.9953,0.9953,0.0022,0.0025
"Phúc Báo thiệt mấy ba mấy má này rãnh hàng gê, đang trong thời kì dịch bệnh mà ham bay lắm 😢",phúc báo thiệt mấy ba mấy má này rãnh hàng gê đang trong thời_kì dịch_bệnh mà ham bay lắm,19,2,HATE,0,2,2,0.9784,0.0177,0.0039,0.9784
Đéo thể cãi được vì anh tôi giống . . . À . Gờ đờ ra gon giống anh tôi vl :))),đéo_thể cãi được vì anh tôi giống à gờ_đờ ra gon giống anh tôi vãi,15,1,OFFENSIVE,0,0,1,0.7943,0.1955,0.7943,0.0103
mịe con chó nàyyyy,mịe con chó nàyy,4,2,HATE,1,2,2,0.9737,0.0047,0.0216,0.9737
Cái lông mày hơi khác,cái lông mày hơi khác,5,0,CLEAN,2,1,0,0.9935,0.9935,0.0034,0.003
Thề coi giải trí vl,thề coi giải_trí vãi,4,0,CLEAN,1,1,0,0.9871,0.9871,0.0111,0.0017
Hàn quốc sẽ ko thích điều này,hàn_quốc sẽ không thích điều này,6,0,CLEAN,2,0,0,0.9957,0.9957,0.0014,0.0029
Hiếu Bến Tre thế chắc mấy thằng haha có đạo đức tốt :)),hiếu bến tre thế chắc mấy thằng vui có đạo_đức tốt,11,0,CLEAN,2,0,0,0.9751,0.9751,0.0035,0.0213
Chả làm cái mẹ gì cũng lên fan cứng:))),chả làm cái mẹ gì cũng lên fan cứng,9,0,CLEAN,1,0,0,0.927,0.927,0.0699,0.0031
Giết nó,giết nó,2,2,HATE,1,1,2,0.3877,0.2357,0.3766,0.3877
Về bằng máy bay riêng thì còn ai vào đây nữa 😄 hqua về VN là đúng r. Ở lại bên kia chăm sóc y tế k ổn lắm.,về bằng máy_bay riêng thì còn ai vào đây nữa hqua về vn là đúng rồi ở lại bên kia chăm_sóc y_tế không ổn lắm,25,0,CLEAN,2,0,0,0.9959,0.9959,0.0014,0.0026
Vào  xem chế  chửi  e lại  buồn  cười,vào xem_chế chửi em lại buồn_cười,6,0,CLEAN,1,0,0,0.9963,0.9963,0.0018,0.0019
"Thừa hưởng truyền thống từ mẹ thôi mà, kaka mà riêng gì Nhật đâu",thừa_hưởng truyền_thống từ mẹ thôi mà kaka mà riêng gì nhật đâu,12,0,CLEAN,2,0,0,0.9852,0.9852,0.0069,0.0079
Từ bao giờ người nhật mất ý thức như vậy💁,từ bao_giờ người nhật mất ý_thức như_vậy,7,2,HATE,0,1,2,0.9296,0.0553,0.0151,0.9296
Bắt thằng nào bảo bình thường ăn cá chết,bắt thằng nào bảo bình_thường ăn cá chết,8,0,CLEAN,1,1,0,0.9945,0.9945,0.0031,0.0024
Còn này thật hoc,còn này thật hoc,4,2,HATE,0,0,2,0.8753,0.1145,0.0102,0.8753
Vu hoang lan dua vo hai len kenh duoc cong dong xem dong qua mong sao ong dung mac benh de dien hai cho cong dong mang xem cho vui trong thoi dich benh nay,vu hoang_lan dua vo hai len_kenh được cong_dong xem dong qua mong sao ong_dung mac benh de dien hai cho cong_dong mang xem cho vui trong thoi dich benh nay,30,0,CLEAN,1,0,0,0.8115,0.8115,0.0851,0.1035
Cộng sản nói về Trần Dần,cộng_sản nói về trần dần,5,0,CLEAN,2,2,0,0.9885,0.9885,0.0022,0.0093
Đi lang thang vu vơ mà cũng gặp nhà chó quyền :)))~ chịu thua,đi lang_thang vu_vơ mà cũng gặp nhà chó quyền chịu_thua,10,2,HATE,0,1,2,0.9898,0.0059,0.0042,0.9898
Cường Nguyễn bọn nó còn lấy cái ngón chỏ xỏ vào làm gì ý.mà xỏ xong cả lũ cười.đéo hiểu,cường nguyễn_bọn nó còn lấy cái ngón chỏ xỏ vào làm gì ý mà xỏ xong cả lũ cười đéo hiểu,21,1,OFFENSIVE,2,2,1,0.9563,0.0242,0.9563,0.0196
"TOI dong y voi ong Tran Dan su that dung nhu vay,  chinh toi cung co suy nghi tu luc moi bat dau vi khuan  moi lan tran o trung quoc ,toi ko phai la nha tien tri  nhung toi co mot giac quan thu 6  ,TOI CHI CAU XIN ON TREN PHU DO CHO THE GIOI SOM BINH AN  ,",toi dong_y voi ong tran dan_su that_dung nhu vay chinh_toi cung_co suy_nghi tu luc moi bat dau vi_khuan moi lan tran o trung_quoc toi không phai la_nha tien_tri nhung toi co_mot giac_quan thu 6 toi chi_cau xin on tren_phu do cho the gioi som_binh an,45,0,CLEAN,2,2,0,0.9891,0.9891,0.0029,0.008
Ba nay nge noi bu cu chau ba ne,ba nay nge noi bu cu chau ba ne,9,2,HATE,0,0,2,0.5308,0.4598,0.0093,0.5308
Trên đời này sao có cái loại con người như con nhỏ này....đúng là khẩu nghiệp,trên đời này sao có cái loại con_người như con_nhỏ này đúng là khẩu_nghiệp,14,2,HATE,1,2,2,0.9896,0.0061,0.0042,0.9896
có tiền đi du học. Học gì củng giỏi mỗi học cái ý thức là ngu.,có tiền đi du_học học gì củng_giỏi mỗi học cái ý_thức là ngu,13,1,OFFENSIVE,2,1,1,0.9905,0.0043,0.9905,0.0052
Mẹ Độ yêu con,mẹ độ yêu con,4,0,CLEAN,1,1,0,0.9966,0.9966,0.0015,0.0019
"Đang bận bắt trộm chim, bẫy dân, hút máo đồng cốt :v",đang bận bắt trộm chim bẫy dân hút máo đồng_cốt vậy,11,0,CLEAN,1,1,0,0.995,0.995,0.0022,0.0027
sắp thành Triều Tiên của đông nam á cmnr nhờ sự lảnh đạo tài tình và sáng suốt của đảng cơm sườn.,sắp thành triều_tiên của đông nam á_cmnr nhờ sự lảnh_đạo tài_tình và sáng_suốt của đảng cơm sườn,17,2,HATE,0,2,2,0.9615,0.0334,0.0051,0.9615
oh,oh,1,0,CLEAN,1,0,0,0.9962,0.9962,0.002,0.0018
Mỹ giúp chứ ai vào đây,mỹ giúp chứ ai vào đây,6,0,CLEAN,1,0,0,0.9967,0.9967,0.0015,0.0018
Hay vc,hay vc,2,0,CLEAN,1,0,0,0.9927,0.9927,0.0052,0.0021
1531 nghìn tỷ đola = 1531000 tỷ đola ôi mẹ ơi,1531 nghìn tỷ_đola 15310 tỷ_đola ôi mẹ ơi,8,0,CLEAN,1,1,0,0.9937,0.9937,0.0028,0.0035
Thằng cường nói k sai,thằng cường nói không sai,5,0,CLEAN,2,2,0,0.993,0.993,0.0019,0.005
Tẩy cmn chay ngay và luôn cái dn khốn nạn và bọn toà án ăn hùa,tẩy cmn chay ngay và luôn cái dn khốn_nạn và bọn tòa_án ăn hùa,14,2,HATE,1,1,2,0.9906,0.0042,0.0052,0.9906
liên quan vãi cả l bạn ạ :),liên_quan vãi cả l bạn ạ,6,0,CLEAN,1,1,0,0.8942,0.8942,0.1021,0.0037
Em cầm cái này phang vào sự chu đáo của anh Ba =))),em cầm cái này phang vào sự chu_đáo của anh ba,11,0,CLEAN,2,2,0,0.9835,0.9835,0.0068,0.0098
Nghe giọng phucdu rap chã phêu được tí nào,nghe giọng phucdu rap chã phêu được tí nào,9,0,CLEAN,1,0,0,0.9955,0.9955,0.0021,0.0024
"Ngu thì chết, phải vì chính nghĩa thì đã ko bị hậu quả... Cứ chính trực thì ai làm đc gì mình...",ngu thì chết phải vì chính_nghĩa thì đã không bị hậu_quả cứ chính_trực thì ai làm được gì mình,19,0,CLEAN,2,2,0,0.6953,0.6953,0.2953,0.0094
Tai sao ong lai nhan loi cho phong van de cho ten lan nay co co hoi chui nuoc my. Hinh nhu han rat thich thu khi nuoc my bi nan,tai sao ong lai nhan_loi cho phong_van de cho ten lan nay co co_hoi chui nuoc my hinh nhu_han rat thich thu khi nuoc_my bi_nan,25,0,CLEAN,2,1,0,0.9839,0.9839,0.0039,0.0123
Sắp tè le hột me hết r chứ ở đó mà tính hàng chục,sắp tè_le hột me hết rồi chứ ở đó mà tính hàng chục,13,0,CLEAN,1,1,0,0.9779,0.9779,0.0192,0.0029
Bữa nào lấy cây đơm vô đầu Sena 1 lần đi Abe !!! Nó giỡn mặt hơi nhiều 😂,bữa nào lấy cây đơm vô đầu sena 1 lần đi abe nó giỡn mặt hơi nhiều,17,0,CLEAN,2,2,0,0.9878,0.9878,0.0087,0.0035
Tiền phòng dịch nhà nước đang dùng ba nó góp Thuế không ít đâu bạn.,tiền phòng_dịch nhà_nước đang dùng ba nó góp thuế không ít đâu bạn,13,0,CLEAN,2,2,0,0.9562,0.9562,0.037,0.0068
Tien Loc Truong l** ấy bạn,tien loc truong_l ấy bạn,5,2,HATE,0,0,2,0.9444,0.0432,0.0124,0.9444
"So sánh hay nhể, đây mang tiếng đồng bào mà làm cái như thế này xong đem so sánh với cái nước xa tít tắp, nực cười.",so_sánh hay nhể đây mang_tiếng đồng_bào mà làm cái như thế_này xong đem so_sánh với cái nước xa tít_tắp nực cười,21,0,CLEAN,1,1,0,0.9918,0.9918,0.0041,0.0041
"Page thối nát ..:)) cứ ông ổng như lợn rống..có giỏi về đây mà cách mạng,tao theo..:))",page thối nát cứ ông ổng như lợn_rống có giỏi về đây mà cách_mạng tao theo,16,2,HATE,1,2,2,0.9906,0.0053,0.0041,0.9906
Lên top chỉ qua được ng ta ủng hộ sau vụ việc thg KICM nhạc dell hay chổ nào,lên top chỉ qua được ng ta ủng_hộ sau vụ_việc thg kicm nhạc dell hay chổ nào,17,2,HATE,0,1,2,0.9107,0.0685,0.0208,0.9107
Khi nào chính thức về với mẫu quốc đảng nô nhớ thông báo trên vtv nha.,khi nào chính_thức về với mẫu_quốc_đảng nô_nhớ thông_báo trên vtv nha,11,2,HATE,0,0,2,0.9627,0.033,0.0044,0.9627
Đất nước ta có bao nhiêu thành phần Nông dân và lao động phổ thông với đồng lương thu nhập rất thấp. Bà bộ trưởng có vạch ra được một lộ trình để cải thiện tình trạng thu nhập quá thấp của người dân chưa ??? Nếu đến năm 2020 mà vẫn è ạch với việc xoá n,đất_nước ta có bao_nhiêu thành_phần nông_dân và lao_động phổ_thông với đồng_lương thu_nhập rất thấp bà bộ_trưởng có vạch ra được một lộ_trình để cải_thiện tình_trạng thu_nhập quá thấp của người_dân chưa nếu đến năm 2020 mà vẫn è_ạch với việc xóa n,42,0,CLEAN,2,2,0,0.8818,0.8818,0.0587,0.0595
A Vũ Khắc Tiệp nhỉ 👌🏻👌🏻 đc r,anh vũ_khắc tiệp nhỉ được rồi,6,0,CLEAN,2,0,0,0.9926,0.9926,0.0014,0.006
' Giảm hỏng được thèm ăn quài sao giảm '' 😂,giảm hỏng được thèm ăn_quài sao giảm,7,0,CLEAN,1,0,0,0.9938,0.9938,0.004,0.0021
Anlonroi,anlonroi,1,1,OFFENSIVE,0,0,1,0.7201,0.0083,0.7201,0.2716
Trung Quốc Nhat bang A việt nam trót bang,trung_quốc nhat_bang anh việt_nam trót_bang,5,0,CLEAN,2,0,0,0.9876,0.9876,0.004,0.0085
Đảng viên CS Trần Dần...,đảng_viên có trần dần,4,0,CLEAN,2,0,0,0.9937,0.9937,0.0027,0.0036
Giống vl anh Độ ạ,giống vãi anh độ ạ,5,0,CLEAN,1,0,0,0.9955,0.9955,0.0025,0.002
Nguyễn Đào Nguyên e củng thác mắc như bác sao 16 ng trước k công khai mà sô 17 tràn lan vậy??? hay do Tàu nhiễm nên giấu con Tây nhiễm nên được phép.. vấn đề chính trị hướng dư luận cả k đơn giản đâu,nguyễn đào_nguyên em củng_thác mắc như bác sao 16 ng trước không công_khai mà sô 17 tràn_lan vậy hay do tàu nhiễm nên giấu con tây nhiễm nên được phép vấn_đề chính_trị hướng dư_luận cả không đơn_giản đâu,38,0,CLEAN,2,2,0,0.4993,0.4993,0.0129,0.4878
Ây za. Chả trách đất nước chậm phát triển,ây za chả_trách đất_nước chậm phát_triển,6,0,CLEAN,1,0,0,0.8793,0.8793,0.1048,0.0159
Chí Bảo nghe ói :),chí bảo nghe ói,4,0,CLEAN,1,1,0,0.9965,0.9965,0.0017,0.0017
Như vậy bổ đầu nguời thì mình chịu bao tiền nợ nhể để còn biết sau này chết thì ghi giấy nợ bảo con cháu trả hộ :v,như_vậy bổ_đầu nguời thì mình chịu bao tiền nợ nhể để còn biết sau_này chết thì ghi giấy nợ bảo con_cháu trả hộ vậy,24,0,CLEAN,1,1,0,0.9601,0.9601,0.0357,0.0042
Nam Đoàn ơ tưởng kris cho nổ chết cả 2,nam đoàn ơ_tưởng kris cho nổ chết cả 2,9,0,CLEAN,2,1,0,0.9594,0.9594,0.0135,0.0271
"Phải mạnh tay với bọn này lên. Phạt hành chính, phạt tù. Chúng nó mới sợ.",phải mạnh_tay với bọn này lên phạt hành_chính phạt tù chúng_nó mới sợ,13,0,CLEAN,2,2,0,0.7798,0.7798,0.0188,0.2014
Vaidai,vaidai,1,1,OFFENSIVE,0,0,1,0.9822,0.0142,0.9822,0.0036
Trần Dần nói tro sướng cái lỗ mồm .hắn này về VN .thì phải tro ngay vào thường tín hà tây,trần dần nói tro sướng cái lỗ mồm hắn này về vn thì phải tro ngay vào thường tín_hà_tây,19,2,HATE,0,2,2,0.9718,0.0207,0.0075,0.9718
Thế cái thằng được chị Nhung hôn vào má nó đã qua đời chưa vậy m.n?,thế cái thằng được chị nhung_hôn vào má nó đã qua_đời chưa vậy mày n,15,0,CLEAN,2,2,0,0.9947,0.9947,0.0019,0.0034
Được vãi đái nhờ,được vãi_đái nhờ,3,0,CLEAN,1,0,0,0.9956,0.9956,0.0025,0.0018
Ong gia nguoi ta hong cho ra ngaoi so lay,ong gia_nguoi ta không cho ra ngaoi so lay,9,0,CLEAN,2,0,0,0.3904,0.3904,0.2327,0.377
Đuma chính em :))))),đuma chính em,3,1,OFFENSIVE,0,0,1,0.981,0.0096,0.981,0.0094
Cú lội ngược dòng ngoạn mục của Nhung :)),cú lội ngược dòng ngoạn_mục của nhung,7,0,CLEAN,2,1,0,0.9939,0.9939,0.0027,0.0034
Tỷ phú tiền le,tỷ_phú tiền le,3,0,CLEAN,1,0,0,0.9907,0.9907,0.0065,0.0028
"1 ăn cả, ngã ăn l*n :))) Lê Chi",1 ăn cả ngã ăn_l n lê chi,8,1,OFFENSIVE,0,0,1,0.9446,0.0469,0.9446,0.0085
thằng chó đó là thằng nào vậy? ai bjk cho thông tin coi,thằng chó đó là thằng nào vậy ai bjk cho thông_tin coi,12,2,HATE,1,2,2,0.9863,0.0092,0.0045,0.9863
luật ko giành cho dân đen :v,luật không giành cho dân đen vậy,7,0,CLEAN,1,1,0,0.9284,0.9284,0.0368,0.0348
Thấy mặc quần dậy ai ngờ vào quay mặc quần đuồi bần dễ sợ bần,thấy mặc quần dậy ai_ngờ vào quay mặc quần đuồi_bần dễ sợ bần,13,0,CLEAN,1,0,0,0.9943,0.9943,0.0037,0.002
"Cụ đã nói rõ,.VNCH đã chết do ý trời.giờ phải quay lại ủng hộ Đảng cộng sản Việt Nam ủng hộ dân tộc Việt nam đoàn kết,thương yêu nhau,xây dựng đất nước.",cụ đã nói rõ vnch đã chết do ý_trời giờ phải quay lại ủng_hộ đảng_cộng_sản_việt_nam ủng_hộ dân_tộc việt_nam đoàn_kết thương_yêu nhau xây_dựng đất_nước,23,0,CLEAN,2,2,0,0.9673,0.9673,0.0037,0.029
"mọi con vật đều bình đẳng, nhưng có một số con bình đăng hơn các con khác ;)",mọi con vật đều bình_đẳng nhưng có một_số con bình đăng hơn các con khác,15,0,CLEAN,2,2,0,0.8568,0.8568,0.0529,0.0903
Nguyễn Hạnh gru gru,nguyễn_hạnh gru gru,3,0,CLEAN,1,1,0,0.9939,0.9939,0.0033,0.0028
Anh Ann dòng nhà m à 😞,anh ann dòng nhà mày à,6,0,CLEAN,2,0,0,0.9954,0.9954,0.0013,0.0033
Ha Anh Tri bạn ăn hôm qua mà không bị gì là con sam rồi..còn con so là bạn như bé gái 8tuổi rồi nhé..hihi,ha anh tri ba n ăn hôm_qua ma không bi_gi la con sam rô i co_n con so_la ba n như be ga i 8 tuô i rô i nhe vui,31,0,CLEAN,2,2,0,0.9799,0.9799,0.0085,0.0116
Bom tấn ..,bom tấn,2,0,CLEAN,1,0,0,0.9937,0.9937,0.0041,0.0022
Ba noi oi ng ta lay ba ra lam tro he.cho ba khau nghiep.tuog dau ba hay lam ha.,ba noi oi_ng ta lay ba ra lam tro he cho ba khau nghiep tuog dau ba hay lam ha,20,2,HATE,0,2,2,0.557,0.4056,0.0374,0.557
Đẹp,đe p,2,0,CLEAN,1,1,0,0.567,0.567,0.3113,0.1217
"An Nguyễn Đức giờ mình nói chung (giống như làm toán đặt thừa số chung vậy mà) là vầy : mình đi vệ sinh là đã góp phần nuôi sống cái đám "" đầy tớ của nhân dân"" rồi ....",an nguyễn_đức_giờ mình nói_chung giống như làm_toán đặt thừa_số chung vậy_mà là vầy mình đi vệ_sinh là đã góp_phần nuôi sống cái đám đầy tớ của nhân_dân rồi,28,2,HATE,0,0,2,0.9606,0.0162,0.0232,0.9606
"Ở xứ thiên đường an sinh xã hội như ccc nên nghèo đói bệnh tật cũng phải lết đi làm đủ thứ nghề kiếm cơm k thì chết đói, trách ông này nhưng cũng đừng đổ hết trách nhiệm lên ng ta như vậy.",ở xứ thiên_đường an_sinh xã_hội như c nên nghèo_đói bệnh_tật cũng phải lết đi làm đủ thứ nghề kiếm cơm không thì chết đói_trách ông này nhưng cũng đừng đổ hết trách_nhiệm lên ng ta như_vậy,36,2,HATE,1,2,2,0.9556,0.0346,0.0098,0.9556
Đau não😂,đau não,2,0,CLEAN,2,1,0,0.9928,0.9928,0.0041,0.0031
Trần Văn Trung Rồi ai nói gì? Mà ừ thì Jack đạt kỉ lục mọi thể loại? Ai so sánh với ST? RỒI CMT CÁI GÌ VẬY?,trần văn_trung rồi ai nói gì mà ừ thì jack đạt kỉ_lục mọi thể_loại ai so_sánh với st rồi comment cái gì vậy,23,0,CLEAN,2,0,0,0.9874,0.9874,0.0051,0.0076
DLV: đây chỉ là con sâu làm rầu nồi canh thôi :v,dlv đây chỉ là con sâu làm rầu nồi_canh thôi vậy,11,2,HATE,0,2,2,0.9889,0.0071,0.004,0.9889
Cày cho Mẹ iu Minh Hiếu lên Top,cày cho mẹ yêu_minh hiếu lên top,7,0,CLEAN,1,1,0,0.9966,0.9966,0.0016,0.0018
Ăn của dân ko từ cái gì và bây giờ là ăn của dân không còn cái gì thì làm gì còn ai tin yêu nữa! Mọi sự so sánh đều là khập khiễng nhé!,ăn của dân không từ cái gì và bây_giờ là ăn của dân không còn cái gì thì làm gì còn ai tin_yêu nữa mọi sự so_sánh đều là khập_khiễng nhé,31,0,CLEAN,2,2,0,0.6751,0.6751,0.3172,0.0078
Thứ nghiệt ngã,thứ nghiệt_ngã,2,0,CLEAN,2,0,0,0.9569,0.9569,0.0397,0.0034
Đọc mà não lòng. ... Vn ko lẽ có cái thùng rác ko làm nỗi,đọc mà não_lòng vn không_lẽ có cái thùng rác không làm nỗi,12,0,CLEAN,1,1,0,0.992,0.992,0.0053,0.0027
Thà éo bh e nói dối😑😑,thà éo bh em nói_dối,5,0,CLEAN,2,0,0,0.8087,0.8087,0.1869,0.0044
AXi Dk đọc mà cừ ĩa🤣🤣🤣,axi được đọc mà cừ ĩa,6,0,CLEAN,1,0,0,0.9958,0.9958,0.0019,0.0022
