text,text_cleaned,length,true_label,true_name,lr_pred,bilstm_pred,phobert_pred,phobert_conf,prob_clean,prob_off,prob_hate
"là bữa chưa xin dc tài trợ từ liên quan , h xin dc nên làm típ chăn 😌🙄",là bữa chưa xin được tài_trợ từ liên_quan giờ xin được nên làm típ chăn,15,0,CLEAN,0,0,0,0.9954,0.9954,0.0026,0.002
chúc mừng sinh nhật thầy :)))),chúc_mừng sinh_nhật thầy,3,0,CLEAN,0,0,0,0.9966,0.9966,0.0014,0.002
Đi đường quyền hông,đi đường quyền không,4,0,CLEAN,0,0,0,0.9955,0.9955,0.0028,0.0016
Mãi yêu cô😽❤,mãi yêu cô,3,0,CLEAN,0,0,0,0.9966,0.9966,0.0016,0.0018
Chu Chang ai dà,chu_chang ai dà,3,0,CLEAN,0,0,0,0.9313,0.9313,0.0602,0.0085
Chuẩn bị đóng thuế oxy thôi mọi người :))),chuẩn_bị đóng thuế oxy thôi mọi người,7,0,CLEAN,0,0,0,0.9961,0.9961,0.0017,0.0022
Anh chíp nhìn có vẻ rất akira phan 🤣,anh chíp nhìn có_vẻ rất akira phan,7,0,CLEAN,0,0,0,0.9966,0.9966,0.0014,0.002
E muốn xin vocal để remix lại đc k a ???,em muốn xin vocal để remix lại được không anh,10,0,CLEAN,0,0,0,0.9965,0.9965,0.0015,0.002
Đợi làm gì cho phí tuổi thanh xuân /v\,đợi làm_gì cho phí tuổi thanh_xuân vậy,7,0,CLEAN,0,0,0,0.9949,0.9949,0.0032,0.002
Cút,cút,1,1,OFFENSIVE,1,1,1,0.9714,0.0229,0.9714,0.0058
Mỏ này là mỏ gì đây mọi người :))),mỏ này là mỏ gì đây mọi người,8,0,CLEAN,0,0,0,0.9947,0.9947,0.0018,0.0034
"nó viết stt rõ ngu, ở đây ông PA và những người khác không được trả lương để đi từ thiện mà họ còn tự bỏ tiền túi cho những chi phí liên quan, còn mấy ông bộ đội CBCS này ăn lương nhà nước thì đây là trách nhiệm họ phải làm, xin nhấn mạnh là bắt buộc p",nó viết stt rõ ngu ở đây ông pa và những người khác không được trả lương để đi từ_thiện mà họ còn tự bỏ tiền_túi cho những chi_phí liên_quan còn mấy ông bộ_đội cbcs này ăn_lương nhà_nước thì đây là trách_nhiệm họ phải làm xin nhấn_mạnh là bắt_buộc p,50,2,HATE,2,2,2,0.9856,0.0108,0.0036,0.9856
"Khánh Sky chẳng nhẽ tao lại nói thẳng ra là thằng "" cạn tàu gáo máng "" k -icm ? :)",khánh_sky chẳng nhẽ tao lại nói_thẳng ra là thằng cạn tàu gáo_máng không icm,14,2,HATE,2,2,2,0.9909,0.005,0.0042,0.9909
Tiền đó có công khai !?,tiền đó có công_khai,4,0,CLEAN,0,0,0,0.9959,0.9959,0.0026,0.0015
ok nha',đồng_ý nha,2,0,CLEAN,0,0,0,0.9964,0.9964,0.0019,0.0017
"Hieu Nguyen họ bùi ăn hết của ông nội m hả , đụ mẹ m lôi vào nói chung chung ý thức của m cũng như cc",hieu nguyen họ bùi_ăn hết của ông nội_mày hả đụ mẹ mày lôi vào nói_chung_chung ý_thức của mày cũng như cc,21,2,HATE,2,2,2,0.9909,0.0047,0.0044,0.9909
Tin tưởng tuyệt đối vào bác đam nhé .nếu có chuyện gì bất trắc nhân dân sẽ chấp nhận vượt qua vì bác đã cố gắng hết sức,tin_tưởng tuyệt_đối vào bác đam nhé nếu có chuyện gì bất_trắc nhân_dân sẽ chấp_nhận vượt qua vì bác đã cố_gắng hết_sức,21,0,CLEAN,0,0,0,0.9963,0.9963,0.0013,0.0024
Ảnh ngầu đấu nhưng thầy rap còn ngầu hơn,ảnh ngầu_đấu nhưng thầy rap còn ngầu hơn,8,0,CLEAN,0,0,0,0.9964,0.9964,0.0015,0.0021
khổ thật sự :((,khổ thật_sự,2,0,CLEAN,0,0,0,0.9949,0.9949,0.0033,0.0017
Vũ Hồng Nhung Thanh Phat Le pé sợ quá cả nhàaa,vũ_hồng nhung_thanh phat_le pé sợ quá cả nhàaa,8,0,CLEAN,0,0,0,0.9935,0.9935,0.0033,0.0032
ở xứ đông lào này chẳng có thành công nào mà thiếu được bàn chân của đảng ! không thể thành công mà thiếu vai trò của đ... được !!! nếu chưa thì đ.. sẽ tìm ra cách !,ở xứ đông_lào này chẳng có thành_công nào mà thiếu được bàn_chân của đảng không_thể thành_công mà thiếu vai_trò của đ được nếu chưa thì đ sẽ tìm ra cách,30,2,HATE,2,2,2,0.981,0.0146,0.0044,0.981
Nghỉ đi các anh ơiii,nghỉ đi các anh ơii,5,0,CLEAN,0,0,0,0.9965,0.9965,0.0014,0.0021
Thích ac về với nhau,thích ac về với nhau,5,0,CLEAN,0,0,0,0.9966,0.9966,0.0014,0.002
"quả thật là một video vô cùng hữu ích! Đã lâu lắm rồi mình chưa xem một video hay đến như thế này. Mình thật sự rất sung sướng, rất hạnh phúc.",qua thâ tao la_mô tao video vô_cùng hữu_ích đa_lâu lă mày rô i mi nh chưa xem mô tao video hay đê_n như thê_na y_mi nh thâ tao_sư râ tao sung sươ ng râ tao ha nh phu c,39,0,CLEAN,0,0,0,0.9955,0.9955,0.002,0.0025
ko live ak a,không live ak anh,4,0,CLEAN,0,0,0,0.9963,0.9963,0.0016,0.0021
Trung thu giờ là chị hằng nướng nhờ củ khoai rồii =)),trung_thu giờ là chị hằng nướng nhờ củ khoai rồii,10,0,CLEAN,0,0,0,0.9966,0.9966,0.0015,0.0019
Z của bả xài tốt hôn v bạn?,vậy của bả xài tốt_hôn vậy bạn,7,0,CLEAN,0,0,0,0.9965,0.9965,0.0016,0.0019
Tháii Hèn ui cùng avt kìa,tháii hèn_ui cùng avt kìa,5,0,CLEAN,0,0,0,0.9967,0.9967,0.0014,0.0019
Ngầu luôn 😁,ngầu luôn,2,0,CLEAN,0,0,0,0.9961,0.9961,0.0021,0.0018
"Cầu cứu ae from mixi :(( dính cp trắng ai cuứ giúp đi, sog xui bank ít cafe",cầu_cứu ae from mixi dính cp trắng ai cuứ giúp đi sog xui_bank ít cafe,15,0,CLEAN,0,0,0,0.9963,0.9963,0.0018,0.0018
Ông nói clg nghe cũng thấy hay :)) đợi concard :)),ông nói clg nghe cũng thấy hay đợi concard,9,1,OFFENSIVE,1,1,1,0.9736,0.0214,0.9736,0.005
Nhat Nguyen Ethan Nguyen Tam Nguyen câu đầu tiên giật mình tưởng đag nghe Ethan chửi 😂😂😂,nhat nguyen ethan nguyen tam_nguyen câu đầu_tiên giật_mình tưởng đang nghe ethan chửi,13,0,CLEAN,0,0,0,0.9964,0.9964,0.0018,0.0018
Hình như nhìn nhầm,hình_như nhìn nhầm,3,0,CLEAN,0,0,0,0.9962,0.9962,0.0021,0.0017
Tặng thầy,tặng thầy,2,0,CLEAN,0,0,0,0.9965,0.9965,0.0015,0.002
Ăn xoài cũng góp phần giảm cân nha =)),ăn_xoài cũng góp_phần giảm cân nha,6,0,CLEAN,0,0,0,0.9961,0.9961,0.0019,0.002
Cj chửi nhìn đã z,cj chửi nhìn đã vậy,5,0,CLEAN,0,0,0,0.9957,0.9957,0.0026,0.0017
Tui đau bụng tr 😂😂😂😂😂😂,tui đau bụng tr,4,0,CLEAN,0,0,0,0.9952,0.9952,0.0028,0.0019
"Lý luận của cs với dân ..,khi cức chó...lộn khi có chức ...",lý_luận của có với dân khi cức chó_lộn khi có chức,11,2,HATE,2,2,2,0.9901,0.0055,0.0045,0.9901
Thúi nát.,thúi nát,2,1,OFFENSIVE,1,1,1,0.9905,0.0048,0.9905,0.0046
Sydney Nguyen I love this convo,sydney nguyen i love this convo,6,0,CLEAN,0,0,0,0.9966,0.9966,0.0016,0.0018
Ảo thuật,ảo_thuật,1,0,CLEAN,0,0,0,0.9892,0.9892,0.008,0.0027
avt thành ít phẫn nộ quá :(( ae hiêu ý thành chứ :vv,avt thành ít phẫn_nộ quá ae hiêu_ý thành chứ vv,10,0,CLEAN,0,0,0,0.9949,0.9949,0.0018,0.0032
"Sao mày ngu thế mày giỏi mày đi kêu gọi mn xem người ta có góp cho mày k. Mày thấy làm mệt quá à. Người ta có tiền thì góp tiền, có sức góp sức. Còn mày cảm thấy bất công quá thì nghỉ con mẹ mày đi làm từ thiện đi. Làm từ thiện mà lại so sánh thiệt hơn so so cái cc. Mày tưởng mày bê được mấy cái thùng mì tôm là mày to à",sao mày ngu thế mày giỏi mày đi kêu_gọi mọi người xem người ta có góp cho mày không mày thấy làm mệt quá à người ta có tiền thì góp tiền có sức góp sức còn mày cảm_thấy bất_công quá thì nghỉ con mẹ mày đi làm từ_thiện đi làm từ_thiện mà_lại so_sánh thiệt hơn so so cái cc mày tưởng mày bê được mấy cái thùng mì tôm là mày to à,74,2,HATE,2,2,2,0.9904,0.0058,0.0039,0.9904
Abe là một huyền thoại 😉,abe là một huyền_thoại,4,0,CLEAN,0,0,0,0.9964,0.9964,0.0014,0.0022
câu này sai,câu na_y sai,3,0,CLEAN,0,0,0,0.9965,0.9965,0.0017,0.0017
Outfit cực chất đến từ Cao Bằng,outfit cực chất đến từ cao bằng,7,0,CLEAN,0,0,0,0.9964,0.9964,0.0016,0.0021
"Lê Lê đọc tus k gì, đọc cmt cười ĩa :))) v là k đc đâu nha",lê lê_đọc tus không gì đọc comment cười ĩa vậy là không được đâu nha,15,0,CLEAN,0,0,0,0.9957,0.9957,0.0022,0.0021
thôi nhà vs xe tạm thời chưa bay =)),thôi nhà vs xe tạm_thời chưa bay,7,0,CLEAN,0,0,0,0.9966,0.9966,0.0014,0.002
"Kéo chuột vãi lồn luôn, nó yếu lắm rồi :D",kéo chuột vãi lồn luôn nó yếu lắm rồi d,10,1,OFFENSIVE,1,1,1,0.9882,0.0084,0.9882,0.0034
Team Đà Nẵng be like,team đà_nẵng be like,4,0,CLEAN,0,0,0,0.9967,0.9967,0.0014,0.0019
:'( Vãi nồi !,vãi nồi,2,1,OFFENSIVE,1,1,1,0.9885,0.0081,0.9885,0.0034
The nay thi bao gio viet nam moi ngoc dau len dc...,the nay thi bao_giờ viet nam moi ngoc dau len được,11,0,CLEAN,0,0,0,0.966,0.966,0.0143,0.0196
@Anh Japan ☺️liên quan đến cậu sao,anh japan liên_quan đến cậu sao,6,0,CLEAN,0,0,0,0.9967,0.9967,0.0015,0.0019
"Cứ chờ xem , chưa nói đc gì chứ ngày thu 10.000ty chứ ít méo đâu",cứ chờ xem chưa nói được gì chứ ngày thu 10 0 ty chứ ít méo đâu,17,0,CLEAN,0,0,0,0.8615,0.8615,0.127,0.0115
Mẹ tui cũng thích cô lắm á,mẹ tui cu ng thích cô lắm á,8,0,CLEAN,0,0,0,0.9935,0.9935,0.0035,0.0029
ấn liền 2 cái rồi a,ấn liền 2 cái rồi anh,6,0,CLEAN,0,0,0,0.9965,0.9965,0.0017,0.0018
Thu Huyền Bình Nguyễn các bạn ở lại mạnh giỏi nha mình ko lên nữa đâu,thu huyền_bình nguyễn các bạn ở lại mạnh giỏi nha mình không lên nữa đâu,15,0,CLEAN,0,0,0,0.9964,0.9964,0.0013,0.0023
phim này nổi phết =))),phim này nổi phết,4,0,CLEAN,0,0,0,0.9964,0.9964,0.0019,0.0018
ờ thực tế,ờ thực_tế,2,0,CLEAN,0,0,0,0.9958,0.9958,0.0026,0.0016
Nguyễn Thịnh xin anh nhé ông,nguyễn_thịnh xin anh nhé ông,5,0,CLEAN,0,0,0,0.9967,0.9967,0.0015,0.0018
Đm mặc sịp vào chim to vcl ạ =)))),đm mặc sịp vào chim to_vãi ạ,7,1,OFFENSIVE,1,1,1,0.9925,0.004,0.9925,0.0035
Thật k vui đâu,thật không vui đâu,4,0,CLEAN,0,0,0,0.9953,0.9953,0.0025,0.0022
Ma ba vang ngoc 0907127749 mobi,ma ba vang ngoc 0907127749 mobi,6,0,CLEAN,0,0,0,0.9959,0.9959,0.0019,0.0022
chắc nghỉ tháng nữa mất 😪,chắc nghỉ tháng nữa mất,5,0,CLEAN,0,0,0,0.996,0.996,0.0019,0.0021
Nguyễn Văn Hiếu,nguyễn_văn_hiếu,1,0,CLEAN,0,0,0,0.9961,0.9961,0.0021,0.0018
Hóng abe react,hóng abe react,3,0,CLEAN,0,0,0,0.9966,0.9966,0.0015,0.0018
Viruss corona khi nghe thông tin như vậy,viruss corona khi nghe thông_tin như_vậy,6,0,CLEAN,0,0,0,0.9966,0.9966,0.0015,0.0019
Chưa 18 lul =))),chưa 18 lul,3,0,CLEAN,0,0,0,0.9831,0.9831,0.0118,0.0051
Vì Linh kháng án lên tòa đại thẩm đến khi toà xử lại là về luôn ở xứ em thiên đường là vậy đó mấy anh,vì linh kháng_án lên tòa đại_thẩm đến khi tòa_xử lại là về luôn ở xứ em thiên_đường là vậy đó mấy anh,22,0,CLEAN,0,0,0,0.9446,0.9446,0.0068,0.0487
A. Di. Da. Phat..,anh di_da phat,3,0,CLEAN,0,0,0,0.9966,0.9966,0.0015,0.002
Tự làm mình hoang mang,tự làm mình hoang_mang,4,0,CLEAN,0,0,0,0.9964,0.9964,0.0017,0.0019
Hùng với tư nha khoẻ không??? Má ơi chửi như đúng rồi 🤣,hùng với tư_nha khỏe không má ơi chửi như đúng rồi,11,0,CLEAN,0,0,0,0.9965,0.9965,0.0015,0.0019
Ae cẩn thận đừng lái máy cày sau khi uống rượu nhá,ae cẩn_thận đừng lái máy_cày sau khi uống rượu nhá,10,0,CLEAN,0,0,0,0.9953,0.9953,0.0019,0.0028
Kết bạn cô ba.0977694359.tuấn,kết_bạn cô ba 0977694359 tuấn,5,0,CLEAN,0,0,0,0.9967,0.9967,0.0016,0.0017
Vãi lon :))),vãi lon,2,1,OFFENSIVE,1,1,1,0.9919,0.0042,0.9919,0.0039
Tấu hài cực mạnh :)),tấu hài_cực mạnh,3,0,CLEAN,0,0,0,0.9966,0.9966,0.0015,0.0019
Châu ơi em sắp chết luôn ời,châu ơi em sắp chết luôn ời,7,0,CLEAN,0,0,0,0.9926,0.9926,0.0024,0.005
Dang Khoa Nguyen từ đâu có khái niệm suy một người ra nguyên đất nước z :)),dang khoa nguyen từ đâu có khái_niệm suy một người ra nguyên đất_nước vậy,14,0,CLEAN,0,0,0,0.9695,0.9695,0.0225,0.0079
bà nay hoi tung tung; mà vui,bà nay_hoi tung tung mà vui,6,0,CLEAN,0,0,0,0.9946,0.9946,0.0019,0.0036
Tự dưng anh mình tươi cười áo hức thế. Ủng hộ a đi đóng qc tiếp a ơi. Biểu cảm nhiều hơn r,tự_dưng anh mình tươi_cười áo_hức thế ủng_hộ anh đi đóng qc tiếp anh ơi biểu_cảm nhiều hơn rồi,18,0,CLEAN,0,0,0,0.9966,0.9966,0.0016,0.0019
Nếu nó đi taxi thì sao 😌,nếu nó đi taxi thì sao,6,0,CLEAN,0,0,0,0.9964,0.9964,0.0015,0.0021
Bà mẹ nó chửa lây người hà nội luôn hok nói được lời gì cả con nầy hok biết nó còn hơn võ tắt thiên nữa khẩu nghiệp nghe con đài loan linh lóc nghe nỡ mẹ kêu biệt danh bắn nầy bắn ngọ đồ khẩu nghiệp vậy mà quản cáo đi chùa xim trời phật con nầy chỉ có pủi chứng nó thôi các bạn ơi hãy tẩy chai nó cho khỏi bán hàng onlai luôn đi cộng đồng ơi,bà mẹ nó chửa lây người hà_nội luôn không nói được lời gì cả con nầy không biết nó còn hơn võ_tắt thiên_nữa khẩu_nghiệp nghe con đài loan linh_lóc nghe nỡ mẹ kêu biệt_danh bắn nầy bắn ngọ đồ khẩu_nghiệp vậy_mà quản_cáo đi chùa xim_trời phật con nầy chỉ có pủi_chứng nó thôi các bạn ơi hãy tẩy chai nó cho khỏi bán hàng onlai luôn đi cộng_đồng ơi,69,2,HATE,2,2,2,0.9903,0.0059,0.0037,0.9903
Thế nhìh xem dân đen chúng ta bụng có to hok,thế nhìh xem dân đen chúng_ta bụng có to không,10,0,CLEAN,0,0,0,0.7779,0.7779,0.0134,0.2087
Đình Quang bắt buộc,đình_quang bắt_buộc,2,0,CLEAN,0,0,0,0.9957,0.9957,0.0025,0.0018
Huỳnh Tú lầy,huỳnh tú_lầy,2,0,CLEAN,0,0,0,0.9953,0.9953,0.0021,0.0026
Viết Phúc ò ông lại tưởng m xl quá nên nó khg cho 😌😌😌.... Hụ hụ,viết phúc_ò ông lại tưởng mày xl quá nên nó không cho hụ hụ,14,2,HATE,2,2,2,0.9892,0.0067,0.004,0.9892
Hoang Anh Vũ hình như cái này editbằng deepfake đúng không ta?,hoang anh vũ_hình_như cái này editbằng deepfake đúng không ta,10,0,CLEAN,0,0,0,0.9635,0.9635,0.015,0.0215
Ok a 😂😂,đồng_ý anh,2,0,CLEAN,0,0,0,0.9966,0.9966,0.0017,0.0017
Cô Minh Hiếu,cô minh_hiếu,2,0,CLEAN,0,0,0,0.9966,0.9966,0.0015,0.0018
NGON,ngon,1,0,CLEAN,0,0,0,0.9946,0.9946,0.0037,0.0018
Thấy tội mấy bạn hà nội,thấy tội mấy bạn hà_nội,5,0,CLEAN,0,0,0,0.9961,0.9961,0.0012,0.0026
lý do RF bắn hay là đây chứ đâu,lý_do rf bắn hay_là đây chứ đâu,7,0,CLEAN,0,0,0,0.9965,0.9965,0.0015,0.0021
Kiếp trước có phước kiếp này được hưởng kiếp này ăn ở ko tạo phước kiếp sao sẽ trả,kiếp trước có phước_kiếp này được hưởng kiếp này ăn_ở không tạo phước_kiếp sao sẽ trả,16,0,CLEAN,0,0,0,0.9945,0.9945,0.0032,0.0023
La Quốc Thắng nhưng mà nghe đâu hôm trước có bạn Hàn cmt chửi VN là Hàn có kit phát hiện virus trong vòng 10p và đừng mong VN xin được kit của n mà =))),la_quốc_thắng nhưng_mà nghe_đâu hôm trước có bạn hàn_comment chửi vn là hàn có kit phát_hiện virus trong vòng 10 p và đừng mong vn xin được kit của n mà,30,0,CLEAN,0,0,0,0.9957,0.9957,0.0015,0.0028
Khánh Toàn,khánh toàn,2,0,CLEAN,0,0,0,0.9964,0.9964,0.0018,0.0018
Duyên Dáng đậm chất miền Tây chị ơi😘,duyên_dáng đậm_chất miền tây chị ơi,6,0,CLEAN,0,0,0,0.9961,0.9961,0.0018,0.002
Sao em kiếm trên acc Hà Nguyễn không có live của cô v mn ? Cô xoá live rồi hả ? Ai có cho e xin link vs,sao em kiếm trên acc hà_nguyễn không có live của cô vậy mọi người cô xóa live rồi hả ai có cho em xin link vs,26,0,CLEAN,0,0,0,0.9965,0.9965,0.0015,0.002
Nguyễn Hảo tên hảo phải ăn mỳ hảo hảo chính hiệu,nguyễn_hảo_tên hảo phải ăn mỳ_hảo_hảo chính_hiệu,6,0,CLEAN,0,0,0,0.9961,0.9961,0.0017,0.0022
"chị ngồi dậy xong chị thấy chị xĩu nữa , trời ơi cười chết luôn á , hahahahaha",chị ngồi dậy xong chị thấy chị xĩu nữa trời ơi cười chết luôn á_hahahahaha,15,0,CLEAN,0,0,0,0.9957,0.9957,0.0019,0.0024
. hí a zai,hí anh zai,3,0,CLEAN,0,0,0,0.9965,0.9965,0.0019,0.0016
phải ko Trương Quốc Hùng Uel,phải không_trương quốc_hùng uel,4,0,CLEAN,0,0,0,0.9965,0.9965,0.0013,0.0022
Hải Yến thực hành thôi 🤣,hải_yến thực_hành thôi,3,0,CLEAN,0,0,0,0.9965,0.9965,0.0014,0.0022
Chị dàu quá em con 10 triệu,chị dàu quá em con 10 triệu,7,0,CLEAN,0,0,0,0.9966,0.9966,0.0016,0.0018
Tân sơn nhất Tấn Hải. Quan ngại sâu sắc,tân_sơn nhất tấn hải_quan_ngại sâu_sắc,5,0,CLEAN,0,0,0,0.9218,0.9218,0.0073,0.0709
Anh tôi anh tôi,anh tôi anh tôi,4,0,CLEAN,0,0,0,0.9967,0.9967,0.0015,0.0018
:(((,,0,0,CLEAN,0,0,0,0.8498,0.8498,0.1157,0.0345
Lê Hiếu đọc cả bình luận nữa,lê_hiếu_đọc cả bình_luận nữa,4,0,CLEAN,0,0,0,0.9967,0.9967,0.0015,0.0017
Huy Mikochi in ở đâu v ta. Ib cho ai bh,huy mikochi in ở đâu vậy ta ib cho ai bh,11,0,CLEAN,0,0,0,0.9967,0.9967,0.0015,0.0018
Con này bị thần kinh năng rồi moi người ơi.,con này bị thần_kinh_năng rồi moi người ơi,8,2,HATE,2,2,2,0.9845,0.0113,0.0042,0.9845
763094427,763094427,1,0,CLEAN,0,0,0,0.9959,0.9959,0.0022,0.0019
"Nhìn mặt ông này là thấy buồn cười rồi, bây giờ ông già đi nhiều nhưng vẫn hài mang đến cho mn cười vãi.",nhìn mặt ông này là thấy buồn_cười rồi bây_giờ ông_già đi nhiều nhưng vẫn hài_mang đến cho mọi người cười vãi,21,0,CLEAN,0,0,0,0.9886,0.9886,0.0053,0.0061
Co thang ao xanh ben toa no vui no cuoi kia,co_thang ao xanh ben toa no vui_no cuoi kia,9,0,CLEAN,0,0,0,0.9943,0.9943,0.003,0.0027
Khiem Huynh kể từ đó t bỏ lmht luôn,khiem_huynh kể từ đó tao bỏ lmht luôn,8,0,CLEAN,0,0,0,0.9929,0.9929,0.0033,0.0038
Quỳnh Dâu Tây lỡ sam FA thì Sao? 😥,quỳnh dâu_tây lỡ sam_fa thì sao,6,0,CLEAN,0,0,0,0.9965,0.9965,0.0016,0.0019
Vũng Áng cũng ko được luôn đó,vũng áng cũng không được luôn đó,7,0,CLEAN,0,0,0,0.9949,0.9949,0.0026,0.0025
Trân Thanh My thế chết con cái nhà người ta ak bác ơi,trân thanh_my thế chết con_cái nhà người ta ak bác ơi,11,0,CLEAN,0,0,0,0.9811,0.9811,0.0092,0.0097
Nguyễn Thùy Linh :)))),nguyễn thùy_linh,2,0,CLEAN,0,0,0,0.9956,0.9956,0.0025,0.0018
Tấn Thời bài này lần đầu nghe chả lọt taii gì cả .. nghe 2-3 lần thì cũng được nhưng k hay bằng mấy bài tr,tấn thời bài này lần đầu nghe chả lọt taii gì cả nghe 2 3 lần thì cũng được nhưng không hay bằng mấy bài tr,26,0,CLEAN,0,0,0,0.9947,0.9947,0.0029,0.0024
Em yêu anh cho rờ... = )),em yêu anh cho rờ,5,0,CLEAN,0,0,0,0.9967,0.9967,0.0015,0.0018
"Có lẽ sinh nhật tôi cũng như vậy ! Không ai, không một ai nhớ sinh nhật tôi cả",có_lẽ sinh_nhật tôi cũng như_vậy không ai không một ai nhớ sinh_nhật tôi cả,14,0,CLEAN,0,0,0,0.9965,0.9965,0.0016,0.0019
Xóa kênh đi ông giáo êi. Quân tử nhất ngôn chứ. =)),xóa kênh đi ông giáo_êi quân_tử nhất_ngôn chứ,8,0,CLEAN,0,0,0,0.9942,0.9942,0.0024,0.0034
@Phan ngô ok vậy tao im tao ko muốn fan vs fan chửi nhau,phan_ngô đồng_ý vậy tao im tao không muốn fan vs_fan chửi nhau,12,0,CLEAN,0,0,0,0.9964,0.9964,0.0016,0.002
Phạm Thanh Tùng em cũng nghe ra như thế =))),phạm thanh_tùng em cũng nghe_ra như_thế,6,0,CLEAN,0,0,0,0.9967,0.9967,0.0016,0.0018
Anh thật đzai và thông minh,anh thật đzai và thông_minh,5,0,CLEAN,0,0,0,0.9952,0.9952,0.0018,0.0029
Bô sau khi hút thuốc lào,bô sau khi hút thuốc_lào,5,0,CLEAN,0,0,0,0.9966,0.9966,0.0016,0.0019
Bê đê hả ta???,bê đê hả ta,4,0,CLEAN,0,0,0,0.696,0.696,0.2963,0.0077
thế bây giờ mình đốt xe nó thì mình có phải đền ko?,thế bây_giờ mình đốt xe nó thì mình có phải đền không,12,0,CLEAN,0,0,0,0.9938,0.9938,0.0034,0.0028
"Xuân Thắng trời nắng cũng mặc áo mưa, 5 lớp khẩu trang chở khách dùm 😫",xuân thắng trời nắng cũng mặc áo_mưa 5 lớp khẩu_trang chở khách dùm,13,0,CLEAN,0,0,0,0.9966,0.9966,0.0016,0.0018
Thương cô,thương cô,2,0,CLEAN,0,0,0,0.9965,0.9965,0.0017,0.0018
"Cho em ké tí ạ! Chuyên mục thầm kín của chị em Phụ khang họ nguyễn 700k/ 2 hộp trọn bộ đặt+ uống+ xông rửa. Chuyên điều trị viêm nhiễm phụ khoa, nấm ngứa. Làm hồng và se khít cô bé. Có liệu trình dùng thử Free ship toàn quốc. Inbox, call 📲 0984888291",cho em ké tí ạ chuyên_mục thầm kín của chị_em phụ_khang họ nguyễn 700 k 2 hộp trọn bộ đặt uống xông_rửa chuyên điều_trị viêm_nhiễm phụ_khoa nấm_ngứa làm hồng và se_khít cô bé có liệu_trình dùng thử free ship toàn_quốc inbox call 09848291,43,0,CLEAN,0,0,0,0.9938,0.9938,0.0038,0.0024
Chồng tao xem được cái ảnh này chúng mày nghĩ như thế nào??,chồng tao xem được cái ảnh này chúng_mày nghĩ như_thế_nào,10,0,CLEAN,0,0,0,0.9966,0.9966,0.0016,0.0018
"Mới chia tay người yêu vì không hợp, chỉ vì không hợp mà không thể đến được với nhau, nếu không hợp thì cho dù có yêu thêm nhiều lần đi chăng nữa thì thế nào hai người cũng sẽ không có kết cục gì tốt đẹp",mới chia_tay người_yêu vì không hợp chỉ vì không hợp mà không_thể đến được với nhau nếu không hợp thì cho_dù có yêu thêm nhiều lần đi_chăng_nữa thì thế_nào hai người cũng sẽ không có kết_cục gì tốt_đẹp,38,0,CLEAN,0,0,0,0.9943,0.9943,0.0036,0.0021
Anh ba nay chuyển giáo án fifa à :)),anh ba nay chuyển giáo_án fifa à,7,0,CLEAN,0,0,0,0.9966,0.9966,0.0013,0.0021
Trần Trọng Nghĩa Thomas Lee Võ Cao Nhân Justin Bảo Nguyễn Nguyễn Phan Tuệ Thông cùng hy vọng nào mn ơi :v,trần_trọng_nghĩa thomas_lee võ cao nhân_justin bảo nguyễn_nguyễn_phan_tuệ_thông cùng hy_vọng nào mọi người ơi vậy,14,0,CLEAN,0,0,0,0.9967,0.9967,0.0015,0.0018
Chị ơi cho em hỏi xin SĐT có được ko,chị ơi cho em hỏi xin sđt có được không,10,0,CLEAN,0,0,0,0.9966,0.9966,0.0017,0.0017
Người Việt tự giết người Việt thôi,người việt tự giết người việt thôi,7,0,CLEAN,0,0,0,0.7487,0.7487,0.0273,0.224
$,,0,0,CLEAN,0,0,0,0.8498,0.8498,0.1157,0.0345
SAM NAY UONG RUOU THIT TUYET CU MEO,sam nay uong ruou thit tuyet cu meo,8,0,CLEAN,0,0,0,0.9958,0.9958,0.0018,0.0024
Cô quá là chân thật luôn 😘,cô quá là chân_thật luôn,5,0,CLEAN,0,0,0,0.9967,0.9967,0.0015,0.0019
Gắt quá ai lại,gắt quá ai_lại,3,0,CLEAN,0,0,0,0.9961,0.9961,0.002,0.0019
Triệu Vĩnh bõ nha mài kk,triệu vĩnh_bõ nha mài kk,5,0,CLEAN,0,0,0,0.9955,0.9955,0.0023,0.0022
Chụp ké mãi mới được thg bạn cùng lớp :<<,chụp ké mãi mới được thg bạn cùng lớp,9,0,CLEAN,0,0,0,0.9966,0.9966,0.0015,0.0019
Cực kì thuyết phục🤫,cực_kì thuyết_phục,2,0,CLEAN,0,0,0,0.9964,0.9964,0.0017,0.0018
Dạo này nhìn ốm yếu quá đi danh hài ơi,dạo này nhìn ốm_yếu quá đi danh_hài ơi,8,0,CLEAN,0,0,0,0.9945,0.9945,0.0016,0.004
"Hướng Dương Fan mà làm ăn thế bao giờ không, bớ làng nước 😂",hướng dương_fan mà làm_ăn thế bao_giờ không bớ làng nước,10,0,CLEAN,0,0,0,0.9958,0.9958,0.0016,0.0025
Người anh có thu nhập cả trăm 1 tháng vẫn vợt tiền của các em để mua bỉm sữa cho con. Nghĩ nó tội các em vl,người anh có thu_nhập cả trăm 1 tháng vẫn vợt tiền của các em để mua bỉm sữa cho con nghĩ nó tội các em vãi,26,0,CLEAN,0,0,0,0.9648,0.9648,0.0318,0.0034
